State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
35,13,8,44201,2,31.930659,-106.631103,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045708,0.057,10,58,, - ,,ST LUKES EPISCOPAL CH RT 1 (LA UNION),New Mexico,Dona Ana,Not in a city,"Las Cruces, NM",8/5/16
35,1,1013,44201,1,35.19324,-106.613815,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.039333,0.053,11,49,, - ,NORTH VALLEY,9819A SECOND STREET NW,New Mexico,Bernalillo,North Valley,"Albuquerque, NM",8/4/16
35,1,23,44201,1,35.1343,-106.5852,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044833,0.055,10,51,, - ,DEL NORTE HIGH SCHOOL,4700A SAN MATEO NE,New Mexico,Bernalillo,Albuquerque,"Albuquerque, NM",8/4/16
35,13,21,44201,1,31.796218,-106.584434,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.042375,0.054,10,50,, - ,"6ZM 2MI FROM MT CRISTO REY WHERE NM, TEX, AND MEXICO JOIN TOGETHER","5935A VALLE VISTA, SUNLAND PARK, NM",New Mexico,Dona Ana,Not in a city,"Las Cruces, NM",8/5/16
35,1,24,44201,1,35.0631,-106.578785,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044917,0.056,10,54,, - ,SOUTH EAST HEIGHTS,6000 ANDERSON AVENUE SE,New Mexico,Bernalillo,Albuquerque,"Albuquerque, NM",8/5/16
35,13,17,44201,1,31.79594,-106.558044,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0425,0.053,10,49,, - ,,SUNLAND PARK CITY YARD,New Mexico,Dona Ana,Not in a city,"Las Cruces, NM",8/5/16
35,1,1012,44201,1,35.1852,-106.50815,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.053583,0.059,9,64,, - ,Foothills,8901 LOWELL NE,New Mexico,Bernalillo,Albuquerque,"Albuquerque, NM",8/4/16
48,141,37,44201,2,31.768291,-106.50126,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043042,0.053,10,49,, - ,El Paso UTEP,250 Rim Rd,Texas,El Paso,El Paso,"El Paso, TX",8/4/16
30,87,1,44201,1,45.366151,-106.48982,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,16,67,0.043563,0.053,11,49,, - ,Birney - Tongue river,"SR 566, 3 Miles N of Birney",Montana,Rosebud,Not in a city,,8/4/16
48,141,44,44201,1,31.765685,-106.455227,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038583,0.049,10,45,, - ,El Paso Chamizal,800 S San Marcial Street,Texas,El Paso,El Paso,"El Paso, TX",8/4/16
48,141,58,44201,1,31.893913,-106.425827,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.039167,0.045,11,42,, - ,Skyline Park,5050A Yvette Drive,Texas,El Paso,El Paso,"El Paso, TX",8/5/16
35,13,20,44201,1,32.041212,-106.40971,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040042,0.047,10,44,, - ,"6ZK 3 MI NORTH OF EL PASO, TX ON EAST SIDE OF FRANKLIN MOUNTAINS","680 MCCOMBS, CHAPARRAL, NM",New Mexico,Dona Ana,Not in a city,"Las Cruces, NM",8/5/16
48,141,55,44201,1,31.746775,-106.402806,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038,0.044,10,41,, - ,Ascarate Park SE,650 R E Thomason Loop,Texas,El Paso,El Paso,"El Paso, TX",8/5/16
48,141,29,44201,1,31.785769,-106.323578,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.034875,0.039,14,36,, - ,Ivanhoe,10834 Ivanhoe (Ivanhoe Fire Station),Texas,El Paso,El Paso,"El Paso, TX",8/5/16
8,57,3,44201,1,40.882222,-106.306111,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.033625,0.044,11,41,, - ,"Walden - Colorado, Chandler Ranch","Walden, Colorado - Chandler Ranch",Colorado,Jackson,Not in a city,,8/5/16
56,1,9991,44201,1,41.3642,-106.2399,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.054375,0.058,0,61,, - ,Centennial,"Roosevelt National Forest, Centennial, WY 82055",Wyoming,Albany,Not in a city,"Laramie, WY",8/5/16
56,25,2601,44201,1,42.8608,-106.23586,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04875,0.057,7,58,, - ,,"Sinclair, Casper",Wyoming,Natrona,Brookhurst,"Casper, WY",8/4/16
35,49,21,44201,1,35.61975,-106.07968,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045875,0.055,10,51,, - ,,"2001 Aviation Drive, Santa Fe, New Mexico 87507",New Mexico,Santa Fe,Not in a city,"Santa Fe, NM",8/5/16
8,93,1,44201,1,39.417,-105.755,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,Included,24,100,0.048625,0.05,4,46,, - ,Kenosha Pass,Kenosha Pass,Colorado,Park,Not in a city,"Denver-Aurora-Lakewood, CO",8/5/16
8,19,5,44201,1,39.587,-105.641,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,Included,24,100,0.061292,0.063,15,77,, - ,Mount Evans,Mount Evans,Colorado,Clear Creek,Not in a city,"Denver-Aurora-Lakewood, CO",8/5/16
8,13,7,44201,1,39.941,-105.612,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,Included,24,100,0.053208,0.058,17,61,, - ,Eldora Ski Area,Eldora Ski Area,Colorado,Boulder,Not in a city,"Boulder, CO",8/4/16
8,69,7,44201,1,40.27813,-105.54564,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.056208,0.063,12,77,, - ,"Rocky Mountain National Park, Long's Peak",ROCKY MOUNTAIN NP,Colorado,Larimer,Not in a city,"Fort Collins, CO",8/5/16
56,5,456,44201,1,44.146964,-105.529994,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.051708,0.065,10,84,, - ,Campbell County,SOUTH CAMPBELL COUNTYAPPROX 15 MILES SSW OF GILLETTE WY  (SEE APPLE BUTTE QUAD MAP),Wyoming,Campbell,Not in a city,"Gillette, WY",8/5/16
56,5,800,44201,1,44.265833,-105.504167,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.053667,0.063,8,77,, - ,Gillette,Gillette College Tech Center  Mobile Trailer,Wyoming,Campbell,Not in a city,"Gillette, WY",8/4/16
30,75,1,44201,1,45.440295,-105.370283,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,3,13,0.034,0.035,2,32,, - ,BROADUS,Big Powder River Road East,Montana,Powder River,Not in a city,,8/5/16
8,59,13,44201,1,39.541515,-105.29841,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.047542,0.05,15,46,, - ,Aspen Park,26137 Conifer Road,Colorado,Jefferson,Aspen Park,"Denver-Aurora-Lakewood, CO",8/4/16
56,5,123,44201,1,44.6522,-105.2903,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.062125,0.071,8,101,, - ,Thunder Basin,THUNDER BASIN GRASSLAND SITE 35 MI N-NE GILLETTE WY,Wyoming,Campbell,Not in a city,"Gillette, WY",8/5/16
8,13,11,44201,1,39.957212,-105.238458,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046667,0.056,9,54,, - ,SOUTH BOULDER CREEK,1405 1/2 S. FOOTHILLS PARKWAY,Colorado,Boulder,Boulder,"Boulder, CO",8/4/16
8,59,6,44201,1,39.912799,-105.188587,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.053333,0.061,14,71,, - ,ROCKY FLATS-N,16600 W COLO #128,Colorado,Jefferson,Not in a city,"Denver-Aurora-Lakewood, CO",8/5/16
8,59,11,44201,1,39.743724,-105.177989,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.049125,0.056,13,54,, - ,NATIONAL RENEWABLE ENERGY LABS - NREL,2054 QUAKER ST.,Colorado,Jefferson,Applewood,"Denver-Aurora-Lakewood, CO",8/5/16
8,69,11,44201,1,40.592543,-105.141122,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.051833,0.072,10,105,, - ,FORT COLLINS - WEST,3416 LA PORTE AVE.,Colorado,Larimer,Fort Collins,"Fort Collins, CO",8/5/16
8,59,5,44201,1,39.638781,-105.13948,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04825,0.056,13,54,, - ,WELCH,12400 W. HWY 285,Colorado,Jefferson,Lakewood,"Denver-Aurora-Lakewood, CO",8/4/16
8,69,1004,44201,1,40.57747,-105.07892,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.051042,0.072,10,105,, - ,Fort Collins - CSU - S. Mason,708 S. Mason St.,Colorado,Larimer,Fort Collins,"Fort Collins, CO",8/5/16
8,35,4,44201,1,39.534488,-105.070358,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.049458,0.058,13,61,, - ,Chatfield State Park,11500 N. Roxborough Park Rd.,Colorado,Douglas,Roxborough Park,"Denver-Aurora-Lakewood, CO",8/4/16
8,31,14,44201,2,39.751761,-105.030681,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043208,0.055,9,51,, - ,DENVER - CARRIAGE,2325 IRVING ST.,Colorado,Denver,Denver,"Denver-Aurora-Lakewood, CO",8/5/16
8,31,25,44201,1,39.704005,-104.998113,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044583,0.054,13,50,, - ,DENVER MUNICIPAL ANIMAL SHELTER,678 S. JASON ST.,Colorado,Denver,Denver,"Denver-Aurora-Lakewood, CO",8/5/16
8,31,2,44201,6,39.751184,-104.987625,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043458,0.054,13,50,, - ,DENVER - CAMP,2105 BROADWAY,Colorado,Denver,Denver,"Denver-Aurora-Lakewood, CO",8/5/16
8,5,2,44201,1,39.567887,-104.957193,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.051917,0.057,14,58,, - ,HIGHLAND RESERVOIR,8100 S. UNIVERSITY BLVD,Colorado,Arapahoe,Southglenn,"Denver-Aurora-Lakewood, CO",8/4/16
8,1,3001,44201,2,39.838119,-104.94984,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.039458,0.053,13,49,, - ,Welby,3174 E. 78TH AVE.,Colorado,Adams,Welby,"Denver-Aurora-Lakewood, CO",8/5/16
8,41,16,44201,1,38.853097,-104.901289,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.055875,0.063,10,77,, - ,MANITOU SPRINGS,101 BANKS PL.,Colorado,El Paso,Manitou Springs (Manitou),"Colorado Springs, CO",8/5/16
8,41,13,44201,1,38.958341,-104.817215,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.051417,0.06,9,67,, - ,U.S. AIR FORCE ACADEMY,"ROAD 640, USAF ACADEMY",Colorado,El Paso,Air Force Academy,"Colorado Springs, CO",8/4/16
56,21,100,44201,1,41.182227,-104.778334,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.047667,0.06,11,67,, - ,Cheyenne NCore,NCore - North Cheyenne Soccer Complex,Wyoming,Laramie,Not in a city,"Cheyenne, WY",8/5/16
8,123,9,44201,1,40.386368,-104.73744,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0505,0.073,10,108,, - ,Greeley - Weld County Tower,3101 35TH AVE.,Colorado,Weld,Greeley,"Greeley, CO",8/5/16
8,5,6,44201,1,39.638522,-104.569335,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.055083,0.058,9,61,, - ,Aurora East,36001 E. Quincy Ave.,Colorado,Arapahoe,Not in a city,"Denver-Aurora-Lakewood, CO",8/5/16
8,123,11,44201,1,40.65,-104.33,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,Included,24,100,0.051917,0.066,9,87,, - ,Briggsdale,Briggsdale,Colorado,Weld,Not in a city,"Greeley, CO",8/5/16
35,15,1005,44201,1,32.380118,-104.262726,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023458,0.027,11,25,, - ,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,"HOLLAND ST,SE OF WATER TANK,CARLSBAD,NM",New Mexico,Eddy,Carlsbad,"Carlsbad-Artesia, NM",8/4/16
31,157,5,44201,1,41.82967,-103.707886,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,Included,24,100,0.051292,0.057,9,58,, - ,,Scott's Bluff National Monument,Nebraska,Scotts Bluff,Not in a city,"Scottsbluff, NE",8/4/16
46,33,132,44201,3,43.55764,-103.48386,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.059417,0.069,9,97,, - ,"Wind Cave National Park, Visitor Center","WIND CAVE NATIONAL PARK, SOUTH DAKOTA",South Dakota,Custer,Not in a city,"Rapid City, SD",8/5/16
38,7,2,44201,1,46.8943,-103.37853,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046167,0.05,7,46,, - ,PAINTED CANYON,13881 I94 EAST,North Dakota,Billings,Not in a city,"Dickinson, ND",8/5/16
46,93,1,44201,3,44.155636,-103.315765,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.058292,0.069,11,97,, - ,BLACK HAWK ELEMENTARY SCHOOL GROUNDS,7108 SEEAIRE ST - BLACK HAWK ELEMENTARY,South Dakota,Meade,Not in a city,"Rapid City, SD",8/4/16
38,53,2,44201,1,47.5812,-103.2995,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044208,0.055,8,51,, - ,TRNP-NU,"229 SERVICE RD., WATFORD CITY",North Dakota,McKenzie,Not in a city,,8/4/16
48,43,101,44201,1,29.30265,-103.17781,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043375,0.048,14,44,, - ,"Big Bend National Park, K-Bar Ranch Road","BIG BEND NATIONAL PARK, TEXAS",Texas,Brewster,Not in a city,,8/4/16
35,25,8,44201,1,32.726656,-103.122917,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024958,0.032,11,30,, - ,HOBBS-JEFFERSON,"2320 N. JEFFERSON ST, HOBBS, NEW MEXICO",New Mexico,Lea,Hobbs,"Hobbs, NM",8/5/16
38,25,3,44201,1,47.3132,-102.5273,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.042375,0.057,8,58,, - ,DUNN CENTER,9610 SEVENTH STREET SW,North Dakota,Dunn,Not in a city,,8/4/16
38,13,4,44201,1,48.64193,-102.4018,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.036708,0.043,9,40,, - ,LOSTWOOD NWR,"8315 HIGHWAY 8, KENMARE",North Dakota,Burke,Not in a city,,8/4/16
46,71,1,44201,3,43.74561,-101.941218,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04825,0.064,11,80,, - ,SOUTH OF BADLANDS NP HEADQUARTERS,BADLANDS PO BOX 6 HEADQUARTERS,South Dakota,Jackson,Not in a city,,8/4/16
38,57,4,44201,1,47.298611,-101.766944,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046708,0.059,9,64,, - ,BEULAH NORTH,6024 HIGHWAY 200,North Dakota,Mercer,Not in a city,,8/5/16
48,381,9991,44201,1,34.8803,-101.6649,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.039167,0.047,11,44,, - ,Palo Duro,"Palo Duro Canyon State Park, Canyon, TX 79015",Texas,Randall,Not in a city,"Amarillo, TX",8/4/16
38,65,2,44201,1,47.185833,-101.428056,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.048292,0.054,8,50,, - ,HANNOVER,1575 HIGHWAY 31,North Dakota,Oliver,Not in a city,"Bismarck, ND",8/5/16
38,15,3,44201,1,46.825425,-100.76821,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04075,0.052,9,48,, - ,BISMARCK RESIDENTIAL,1810 N 16TH STREET,North Dakota,Burleigh,Bismarck,"Bismarck, ND",8/5/16
20,195,1,44201,1,38.770081,-99.763424,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040875,0.059,10,64,, - ,CEDAR BLUFF,"CEDAR BLUFF RESERVOIR,PRONGHORN & MULEY",Kansas,Trego,Not in a city,,8/5/16
40,43,860,44201,1,36.158414,-98.931973,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04075,0.046,10,43,, - ,SEILING MUNICIPAL AIRPORT,SEILING MUNICIPAL AIRPORT,Oklahoma,Dewey,Seiling,,8/5/16
48,29,32,44201,2,29.51509,-98.620166,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.022375,0.033,8,31,, - ,San Antonio Northwest,6655 Bluebird Lane,Texas,Bexar,San Antonio,"San Antonio-New Braunfels, TX",8/4/16
48,29,52,44201,1,29.632058,-98.564936,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.025708,0.039,9,36,, - ,Camp Bullis,F Range (1000Yd marker off Wilderness Trail),Texas,Bexar,San Antonio,"San Antonio-New Braunfels, TX",8/4/16
40,31,651,44201,1,34.63298,-98.42879,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037625,0.045,10,42,, - ,LAWTON NORTH,"2211 NW 25  Lawton, Oklahoma  73502  (LPS: Prof. Dev. Center)",Oklahoma,Comanche,Lawton,"Lawton, OK",8/4/16
48,29,59,44201,1,29.275381,-98.311692,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.016208,0.026,9,24,, - ,Calaveras Lake,14620 Laguna Rd,Texas,Bexar,San Antonio,"San Antonio-New Braunfels, TX",8/5/16
40,33,680,44201,1,34.346981,-98.307621,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037208,0.046,10,43,, - ,WALTERS- RED RIVER SPM,3RD STREET AND BOUNDARY,Oklahoma,Cotton,Walters,"Lawton, OK",8/5/16
48,215,43,44201,1,26.22621,-98.291069,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.019917,0.028,8,26,, - ,Mission,2300 North Glasscock,Texas,Hidalgo,Mission,"McAllen-Edinburg-Mission, TX",8/5/16
40,15,9008,44201,1,35.111944,-98.252778,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.036833,0.044,11,41,, - ,ANADARKO PM2.5,WESTERN DELAWARE TRIBAL COMPLEX,Oklahoma,Caddo,Anadarko,,8/5/16
48,215,1048,44201,1,26.131081,-97.937265,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.018167,0.025,8,23,, - ,Mercedes,325 Golf Course Road,Texas,Hidalgo,Mercedes,"McAllen-Edinburg-Mission, TX",8/5/16
48,367,81,44201,1,32.868773,-97.905931,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.033208,0.041,9,38,, - ,Parker County,3033 New Authon Rd,Texas,Parker,Weatherford,"Dallas-Fort Worth-Arlington, TX",8/4/16
48,453,20,44201,1,30.483168,-97.872301,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.020792,0.029,11,27,, - ,Austin Audubon Society,12200 Lime Creek Rd,Texas,Travis,Leander,"Austin-Round Rock, TX",8/5/16
31,107,9991,44201,1,42.829154,-97.854129,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.054417,0.067,11,90,, - ,Santee Sioux,"State Spur 54D, Niobrara, NE 68760",Nebraska,Knox,Not in a city,,8/4/16
48,221,1,44201,1,32.442304,-97.803529,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.033167,0.041,8,38,, - ,Granbury,200 N Gordon Street,Texas,Hood,Granbury,"Dallas-Fort Worth-Arlington, TX",8/5/16
48,453,14,44201,2,30.354436,-97.760255,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.022875,0.031,12,29,, - ,Austin Northwest,3724 North Hills Dr,Texas,Travis,Austin,"Austin-Round Rock, TX",8/5/16
40,17,101,44201,1,35.479215,-97.751503,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037917,0.044,12,41,, - ,OKC WEST-(YUKON),12575 NW 10TH (WATER TOWER),Oklahoma,Canadian,Yukon,"Oklahoma City, OK",8/5/16
48,27,1047,44201,1,31.088002,-97.679734,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.028833,0.035,8,32,, - ,Killeen Skylark Field,1605 Stone Tree Drive,Texas,Bell,Killeen,"Killeen-Temple, TX",8/5/16
48,355,26,44201,1,27.832409,-97.55538,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.02,0.026,9,24,, - ,Corpus Christi Tuloso,9860 La Branch,Texas,Nueces,Corpus Christi,"Corpus Christi, TX",8/5/16
40,109,33,44201,1,35.477036,-97.494309,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037417,0.045,9,42,, - ,OKC CENTRAL-OSDH,NE 10TH & STONEWALL,Oklahoma,Oklahoma,Oklahoma City,"Oklahoma City, OK",8/5/16
48,61,6,44201,1,25.892518,-97.49383,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.018875,0.023,0,21,, - ,Brownsville,344 Porter Drive,Texas,Cameron,Brownsville,"Brownsville-Harlingen, TX",8/5/16
20,173,18,44201,1,37.897506,-97.492083,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.041708,0.052,11,48,, - ,Sedgwick Ozone,12831 W. 117N,Kansas,Sedgwick,Not in a city,"Wichita, KS",8/5/16
40,27,49,44201,1,35.320105,-97.484099,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038333,0.045,10,42,, - ,MOORE WATER TOWER, S. E. 19TH STREET,Oklahoma,Cleveland,Moore,"Oklahoma City, OK",8/5/16
48,439,75,44201,1,32.987891,-97.477175,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.031375,0.042,10,39,, - ,Eagle Mountain Lake,14290 Morris Dido Newark Rd,Texas,Tarrant,Eagle Mountain,"Dallas-Fort Worth-Arlington, TX",8/5/16
40,109,1037,44201,1,35.614131,-97.475083,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038417,0.046,9,43,, - ,OKC NORTH,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,"Oklahoma City, OK",8/5/16
